"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @DitjenPajakRI: Pembangunan kawasan Mandalika merupakan upaya pemerintah melalui program destinasi pariwisata super prioritas Indonesia…",FALSE,0,NA,2021-11-29 02:36:11,FALSE,NA,"1465147548021051396",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakkepahiang",154,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-29 02:35:10,FALSE,NA,"1465147294274113536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KazuyaTj4",43,TRUE,FALSE,NA,NA
"Kagumi Sirkuit Mandalika, Pembalap Ducati: Terima Kasih Jokowi
https://t.co/7WKCMmtvtI
Vaksin Pulihkan Indonesia",FALSE,0,NA,2021-11-29 02:34:55,FALSE,NA,"1465147231317553158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlifJunianto89",0,FALSE,FALSE,NA,NA
"7. #SobatMJ yang mau nonton langsung ke Mandalika, pastinya kalian kesana naik pesawat dong. Nah #SobatMJ gak perlu… https://t.co/kznLGdY10i",FALSE,0,"perumppdID",2021-11-29 02:33:15,TRUE,"1465146584186773510","1465146810981257216","717581422085545984","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","perumppdID",0,FALSE,FALSE,NA,NA
"6. Oiya belum selesai nih mimin bahas fakta unik #MandalikaCircuit. Mimin lanjut bahas ya
.
Fakta selanjutnya yaitu… https://t.co/gZ6sqcilAy",FALSE,0,"perumppdID",2021-11-29 02:32:21,TRUE,"1465146295815835655","1465146584186773510","717581422085545984","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","perumppdID",0,FALSE,FALSE,NA,NA
"4. Seru sekali ya #SobatMJ nonton balapan #wsbkmandalika , tapi daripada tegang mending kita lanjutin bahas fakta u… https://t.co/lTpjURaWlo",FALSE,0,"perumppdID",2021-11-29 02:29:55,TRUE,"1465145484473868295","1465145972120383490","717581422085545984","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","perumppdID",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 02:29:30,FALSE,NA,"1465145867690668032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L30514",163,TRUE,FALSE,NA,NA
"@PajerStore @DarulDharul @alextham878 @Roni_ASC @BamSoet2019 @jakprogroup @sahabatanies_ @faktaanies… https://t.co/Kne3IA7Z2Y",FALSE,0,"PajerStore",2021-11-29 02:20:46,TRUE,"1465141457904275457","1465143670898786312","1367479722087616514","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mowglindo",0,FALSE,FALSE,NA,NA
"RT @Bimasak91446447: https://t.co/pCk5lWxxsL
vaksin pulihkan indonesia",FALSE,0,NA,2021-11-29 02:20:25,FALSE,NA,"1465143582373781504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagong51698874",2,TRUE,FALSE,NA,NA
"RT @Bimasak91446447: https://t.co/pCk5lWxxsL
vaksin pulihkan indonesia",FALSE,0,NA,2021-11-29 02:18:41,FALSE,NA,"1465143146065510405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yonoaminoto",2,TRUE,FALSE,NA,NA
"Bagaimana dgn Formula E_dan
https://t.co/l3UfOjfnZc",FALSE,1,NA,2021-11-29 02:16:59,FALSE,NA,"1465142716300361729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bosowa27",0,FALSE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 02:16:29,FALSE,NA,"1465142591582662659",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alfiansyahfahri",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 02:14:53,FALSE,NA,"1465142187897671685",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KKampul",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 02:14:27,FALSE,NA,"1465142079726571526",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KangSodron2",123,TRUE,FALSE,NA,NA
"RT @uzie_demonstran: Presiden Jokowi Mengenakan Outfit Nyentrik Seperti Pebalap Betulan

Penampilan Presiden Joko Widodo saat menjajal Sirk…",FALSE,0,NA,2021-11-29 02:11:40,FALSE,NA,"1465141378095009793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BangLau3",1,TRUE,FALSE,NA,NA
"RT @Ida_Farianda: Best Funny Moment 
Gelaran WSBK Sirkuit Mandalika  Indonesia.
Mr Bule Kameramen Kebelet Pipis <U+0001F604><U+0001F604>

@WorldSBK
@CEVMotorcycl…",FALSE,0,NA,2021-11-29 02:10:54,FALSE,NA,"1465141187610775553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LucuWajib",1,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 02:08:43,FALSE,NA,"1465140636009447424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sutrisn75924101",163,TRUE,FALSE,NA,NA
"Jangan² nih para pencopet dikirim buat ngerusak nama sirkuit Mandalika..

Maaf Praduga ku sahaja<U+270C><U+FE0F>

https://t.co/bg3yAVPm7V",FALSE,7,NA,2021-11-29 02:07:01,FALSE,NA,"1465140208748298241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joentakriver",0,FALSE,FALSE,NA,NA
"RT @100kpjcom: Punya Panorama Indah, Media Asing Ibaratkan Sirkuit Mandalika Surga https://t.co/O6PMyh78dp",FALSE,0,NA,2021-11-29 02:05:03,FALSE,NA,"1465139715175157762",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","VIVAcoid",1,TRUE,FALSE,NA,NA
"Punya Panorama Indah, Media Asing Ibaratkan Sirkuit Mandalika Surga https://t.co/O6PMyh78dp",FALSE,3,NA,2021-11-29 02:04:34,FALSE,NA,"1465139590923046915",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","100kpjcom",1,FALSE,FALSE,NA,NA
"Kuta Mandalika Beach, Lombok https://t.co/FYC5hodO6y",FALSE,0,NA,2021-11-29 02:02:54,FALSE,NA,"1465139173296275460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawnformee",0,FALSE,FALSE,NA,NA
"https://t.co/pCk5lWxxsL
vaksin pulihkan indonesia",FALSE,2,NA,2021-11-29 02:01:19,FALSE,NA,"1465138774862487556",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bimasak91446447",2,FALSE,FALSE,NA,NA
"RT @BobbyAndhikaX: Sekedar info buat yang masih bangga sama sirkuit Mandalika...
Ini sirkuit Sentul yang gak jauh dari Jakarta... https://t…",FALSE,0,NA,2021-11-29 01:59:58,FALSE,NA,"1465138436730351622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Awang39795764",8,TRUE,FALSE,NA,NA
"WSBK yang diselenggarakan di Sirkuit Mandalika sudah banyak dipuji oleh banyak pihak dari internasional. Sektor eko… https://t.co/I0hu3OKv0V",FALSE,1,NA,2021-11-29 01:58:47,TRUE,NA,"1465138136124559362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lindaerlina",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Apapun ocehan orang, cita² Jokowi menciptakan 10 ""Bali Baru"" langsung terasa di Mandalika. 

Lalu Mauluddin, salah satu pemi…",FALSE,0,NA,2021-11-29 01:57:41,FALSE,NA,"1465137860630089730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ewinwinarti",7,TRUE,FALSE,NA,NA
"RT @DitjenPajakRI: Pembangunan kawasan Mandalika merupakan upaya pemerintah melalui program destinasi pariwisata super prioritas Indonesia…",FALSE,0,NA,2021-11-29 01:57:15,FALSE,NA,"1465137750424707075",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakbaganapi",154,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 01:40:17,FALSE,NA,"1465133480052809732",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XamculunSyamsul",123,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 01:39:57,FALSE,NA,"1465133399207669760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justbob616",123,TRUE,FALSE,NA,NA
"@bertanyarl sirkuit mandalika",FALSE,0,"bertanyarl",2021-11-29 01:38:51,FALSE,"1464891820039540739","1465133120626180101","740913957293068289","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hajimuhidinkece",0,FALSE,FALSE,NA,NA
"RT @BobbyAndhikaX: Sekedar info buat yang masih bangga sama sirkuit Mandalika...
Ini sirkuit Sentul yang gak jauh dari Jakarta... https://t…",FALSE,0,NA,2021-11-29 01:38:23,FALSE,NA,"1465133002640420864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MakdoemA",8,TRUE,FALSE,NA,NA
"RT @YRadianto: Apapun ocehan orang, cita² Jokowi menciptakan 10 ""Bali Baru"" langsung terasa di Mandalika. 

Lalu Mauluddin, salah satu pemi…",FALSE,0,NA,2021-11-29 01:38:18,FALSE,NA,"1465132983493431299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HASapardan",7,TRUE,FALSE,NA,NA
"RT @Aryprasetyo85: Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia @WorldSBK

Pada Sabtu (27/11), Speedweek mempublikasikan artikel ya…",FALSE,0,NA,2021-11-29 01:37:22,FALSE,NA,"1465132749392474114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__HardjoKondang",16,TRUE,FALSE,NA,NA
"@detikcom Andai Gerindra bertanya ""superbike Mandalika bikin warga bahagia?""",FALSE,0,"detikcom",2021-11-29 01:36:12,FALSE,"1465122319454584837","1465132455652851715","69183155","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","de2n_ramdhan",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Apapun ocehan orang, cita² Jokowi menciptakan 10 ""Bali Baru"" langsung terasa di Mandalika. 

Lalu Mauluddin, salah satu pemi…",FALSE,0,NA,2021-11-29 01:34:22,FALSE,NA,"1465131992207355914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agoessp",7,TRUE,FALSE,NA,NA
"RT @YRadianto: Apapun ocehan orang, cita² Jokowi menciptakan 10 ""Bali Baru"" langsung terasa di Mandalika. 

Lalu Mauluddin, salah satu pemi…",FALSE,0,NA,2021-11-29 01:34:13,FALSE,NA,"1465131955901501440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asepapit",7,TRUE,FALSE,NA,NA
"@senopram0222 @aguscosmo @miskiy28 @Dennysiregar7 Wong yg sdh ada panitia saja berantakan contohnya mandalika,apa n… https://t.co/NaaLd34hWS",FALSE,0,"senopram0222",2021-11-29 01:33:23,TRUE,"1464991757729337347","1465131743338328064","889147504649936901","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IIp_tgr",0,FALSE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 01:32:58,FALSE,NA,"1465131638619205636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","majisyafii",123,TRUE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-29 01:31:20,FALSE,NA,"1465131230995779585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oggie066131",79,TRUE,FALSE,NA,NA
"Mereka saling komunikasi dan menyiapkan rencana darurat bila salah satu anggota mereka tertangkap. / #Regional 
 
 https://t.co/ucDZScunDj",FALSE,5,NA,2021-11-29 01:27:00,FALSE,NA,"1465130137494507525",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kompascom",1,FALSE,FALSE,NA,NA
"@CNNIndonesia Kan uda punya sirkuitnya di mandalika. Jd mungkin pakpolnya sekalian cari bibit2 pembalap muda buat balapan disana.",FALSE,0,"CNNIndonesia",2021-11-29 01:26:10,FALSE,"1464874202637471749","1465129930778288128","17128975","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silent_rooftop",0,FALSE,FALSE,NA,NA
"RT @KompasTV: Copet 'High Class' Mandalika, Akui Dapat Rp200 Juta https://t.co/dMry40EYTV https://t.co/Uqi9T9P1d6",FALSE,0,NA,2021-11-29 01:26:01,FALSE,NA,"1465129893172166656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmarMak02901806",9,TRUE,FALSE,NA,NA
"RT @Hilmi28: Final Piala Dunia 2018 saja yg merupakan event olahraga paling favorit sejagat ditonton 1,1 M. Lalu motogp rata2 ditonton 400j…",FALSE,0,NA,2021-11-29 01:25:19,FALSE,NA,"1465129713093861376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","udahputusinaj",619,TRUE,FALSE,NA,NA
"RT @KompasTV: Copet 'High Class' Mandalika, Akui Dapat Rp200 Juta https://t.co/dMry40EYTV https://t.co/Uqi9T9P1d6",FALSE,0,NA,2021-11-29 01:24:49,FALSE,NA,"1465129590796402693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tony_Harto",9,TRUE,FALSE,NA,NA
"RT @BobbyAndhikaX: Sekedar info buat yang masih bangga sama sirkuit Mandalika...
Ini sirkuit Sentul yang gak jauh dari Jakarta... https://t…",FALSE,0,NA,2021-11-29 01:24:08,FALSE,NA,"1465129415935881222",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DSXL3",8,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-29 01:23:20,FALSE,NA,"1465129215699783684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YRuhiyat3",43,TRUE,FALSE,NA,NA
"@tvindonesiawkwk Mereka hidup bahagia di mandalika https://t.co/sGOtdGZ8so",FALSE,0,"tvindonesiawkwk",2021-11-29 01:23:03,FALSE,"1464926249101381634","1465129144526639106","1329295844869214208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolidBorneo",0,FALSE,FALSE,NA,NA
"RT @yudhabaskoro: Euforia #worldsbk di Sirkuit Mandalika masih santer terdengar gaungnya. Namun suara warga dari 48 kepala keluarga di Dusu…",FALSE,0,NA,2021-11-29 01:20:39,FALSE,NA,"1465128539548618763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deppppppppppe",3146,TRUE,FALSE,NA,NA
"Mandalika boleh kerumunan
Mukidi di Maumere boleh Kerumunan
Tapi Umat Muslim ingin silaturahmi gak boleh kerumunan… https://t.co/WsrQXhiFwC",FALSE,0,NA,2021-11-29 01:20:22,TRUE,NA,"1465128471093383169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YasonnaB",0,FALSE,FALSE,NA,NA
"@ArnaldoAngga @TheCrea96906375 @aernee @KompasTV Klo Mandalika jelas ada sirkuitnya dan menjadi aset pemda NTB sert… https://t.co/cjvBuMcM1q",FALSE,0,"ArnaldoAngga",2021-11-29 01:19:48,TRUE,"1465001579325448197","1465128328113778691","1433472377409523714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiAgusPriatna",0,FALSE,FALSE,NA,NA
"@YRadianto Sirkuit Mandalika ibarat umpan pancing, ikan besarnya industri pariwisata baru. 1 Bali aja sdh memberika… https://t.co/RHb0VMJ3La",FALSE,3,"YRadianto",2021-11-29 01:18:41,TRUE,"1465119200746172416","1465128046881505280","2542665199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARilasiTO",1,FALSE,FALSE,NA,NA
"@Pison_Yoga @PambudiTri @meitag1 @FraksiRakyatID iya,
saking kayanya timtim banyak produk mereka membanjiri indones… https://t.co/t9MZ53Vmny",FALSE,1,"Pison_Yoga",2021-11-29 01:18:07,TRUE,"1464822413573509126","1465127904317038596","1632624265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgamKupie",0,FALSE,FALSE,NA,NA
"RT @BobbyAndhikaX: Sekedar info buat yang masih bangga sama sirkuit Mandalika...
Ini sirkuit Sentul yang gak jauh dari Jakarta... https://t…",FALSE,0,NA,2021-11-29 01:17:42,FALSE,NA,"1465127796787662848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ichal19_vinno",8,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-29 01:16:39,FALSE,NA,"1465127535176400898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gwTYA",123,TRUE,FALSE,NA,NA
"RT @BobbyAndhikaX: Sekedar info buat yang masih bangga sama sirkuit Mandalika...
Ini sirkuit Sentul yang gak jauh dari Jakarta... https://t…",FALSE,0,NA,2021-11-29 01:15:03,FALSE,NA,"1465127132309311490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhamaddaudabd3",8,TRUE,FALSE,NA,NA
"RT @bkipmmataram: Bakti Sosial dilakukan di Panti Sosial Lanjut Usia Mandalika, Yayasan Dharma Laksana, Panti Asuhan NW Jempong.
 ""Berbagi…",FALSE,0,NA,2021-11-29 01:14:42,FALSE,NA,"1465127044820332544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soefaad",3,TRUE,FALSE,NA,NA
"RT @bkipmmataram: Berbagi juga merupakan suatu wujud rasa syukur terhadan Tuhan dan rasa sayang kepada orang di sekitar. Bakti Sosial dilak…",FALSE,0,NA,2021-11-29 01:14:24,FALSE,NA,"1465126968010043397",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soefaad",4,TRUE,FALSE,NA,NA
"RT @KompasTV: Copet 'High Class' Mandalika, Akui Dapat Rp200 Juta https://t.co/dMry40EYTV https://t.co/Uqi9T9P1d6",FALSE,0,NA,2021-11-29 01:14:09,FALSE,NA,"1465126902910181376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srpsr2",9,TRUE,FALSE,NA,NA
"@BERKARYA_NET Bonyoknya di Mandalika.
Ngebalesinnya di Formula E.

Kalo sdh Nyemplung,..Ngga Error ya ikut Goblok.",FALSE,0,"BERKARYA_NET",2021-11-29 01:13:30,FALSE,"1464851440933826561","1465126740297060360","1116041282126618624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GalileoGilelo",0,FALSE,FALSE,NA,NA
"Apakah E-Formula membuat bahagia atau tidak? Saya tak mau berdebat. Konstitusi mengamanahkan pada penyelenggara unt… https://t.co/fIzJO9fjhX",FALSE,0,NA,2021-11-29 01:07:23,TRUE,NA,"1465125201499156482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AhmadSahidah",0,FALSE,FALSE,NA,NA
"RT @kompascom: Saya diberikan kesempatan eksklusif untuk mewawancarai mereka, terutama sang pimpinan pencopet. https://t.co/bEMgkz0ijU",FALSE,0,NA,2021-11-29 01:03:11,FALSE,NA,"1465124143955734530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deemaz85",7,TRUE,FALSE,NA,NA
"@detikcom Mandalika, NTB, PDB mereka berapa, warga asing berapa.  Kata cebong sukses buat WSBK. 

Dengan keadaan yg… https://t.co/HV7FiQLrnH",FALSE,0,"detikcom",2021-11-29 01:02:31,TRUE,"1465122319454584837","1465123978658279434","69183155","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asasfuro",0,FALSE,FALSE,NA,NA
"RT @KITAJokowi_Xyz: @YRadianto Tambahin ki... woey Kadrun dongo... jadwal WSBK 2022 sdh keluar &amp; Mandalika dimasukkan Dorna dlm jadwal ke 1…",FALSE,0,NA,2021-11-29 01:02:09,FALSE,NA,"1465123885158862850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bejokdi",3,TRUE,FALSE,NA,NA
"pagi from Kuta, Mandalika https://t.co/WstyAvz7KD",FALSE,3,NA,2021-11-29 01:01:48,FALSE,NA,"1465123798173110276",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lilkzior",0,FALSE,FALSE,NA,NA
